filename,identity,view,landmark_id,x,y,visibility
016z050ps,50,s,24,1160.6413841247559,1056.4564561843872,0.9998310804367065
016z050ps,50,s,25,1131.3313674926758,1336.0535430908203,0.6480544805526733
016z050ps,50,s,26,1138.8243293762207,1331.2874794006348,0.03627821058034897
016z050ps,50,s,27,1151.7413139343262,1597.5090265274048,0.7645617723464966
016z050ps,50,s,28,1156.298427581787,1577.4641418457031,0.10872025787830353
016z050ps,50,s,29,1174.986972808838,1639.8932075500488,0.55386883020401
016z050ps,50,s,30,1179.0586280822754,1624.9658632278442,0.2066202610731125
016z050ps,50,s,31,1036.6031646728516,1636.4745712280273,0.721561074256897
016z050ps,50,s,32,1051.2725925445557,1609.2684745788574,0.220286026597023
016z051pf,51,f,0,1199.5225143432617,484.1364812850952,0.9985529780387878
016z051pf,51,f,1,1215.451717376709,459.31782245635986,0.9970631003379822
016z051pf,51,f,2,1227.0012474060059,460.71361541748047,0.997231662273407
016z051pf,51,f,3,1234.9516296386719,461.0978364944458,0.9979952573776245
016z051pf,51,f,4,1185.7529067993164,460.83858489990234,0.9975479245185852
016z051pf,51,f,5,1177.5334930419922,462.1828579902649,0.9979520440101624
016z051pf,51,f,6,1168.6262130737305,463.90954971313477,0.997979462146759
016z051pf,51,f,7,1246.3652420043945,472.9932188987732,0.9993268251419067
016z051pf,51,f,8,1156.025791168213,474.28146600723267,0.9964488744735718
016z051pf,51,f,9,1218.6710166931152,509.59686040878296,0.9994502663612366
016z051pf,51,f,10,1185.666790008545,507.14553594589233,0.9990942478179932
016z051pf,51,f,11,1335.015468597412,641.2566661834717,0.9998171925544739
016z051pf,51,f,12,1071.268310546875,627.9027557373047,0.9985194802284241
016z051pf,51,f,13,1404.4248008728027,826.5838551521301,0.9771023392677307
016z051pf,51,f,14,994.5746994018555,796.7875957489014,0.7817624807357788
016z051pf,51,f,15,1341.6437911987305,823.1698751449585,0.9672174453735352
016z051pf,51,f,16,1052.8317737579346,815.3611850738525,0.6995980143547058
016z051pf,51,f,17,1321.0932540893555,835.830545425415,0.9654099345207214
016z051pf,51,f,18,1061.0027885437012,831.7816543579102,0.7845731973648071
016z051pf,51,f,19,1309.3948554992676,815.1574087142944,0.9693005681037903
016z051pf,51,f,20,1074.9157905578613,811.6537570953369,0.7984771728515625
016z051pf,51,f,21,1311.4162635803223,812.4146890640259,0.9505773186683655
016z051pf,51,f,22,1075.980567932129,806.2256956100464,0.7309309244155884
016z051pf,51,f,23,1261.470127105713,1043.6622047424316,0.999336302280426
016z051pf,51,f,24,1100.780668258667,1038.2515668869019,0.9990384578704834
016z051pf,51,f,25,1230.601463317871,1344.6045398712158,0.9705773591995239
016z051pf,51,f,26,1068.7002277374268,1338.9346504211426,0.9393916726112366
016z051pf,51,f,27,1194.7309494018555,1614.1805362701416,0.9535980820655823
016z051pf,51,f,28,1085.3435325622559,1608.5336780548096,0.9627963900566101
016z051pf,51,f,29,1180.5458450317383,1636.87331199646,0.7453579306602478
016z051pf,51,f,30,1107.02073097229,1637.626633644104,0.8351468443870544
016z051pf,51,f,31,1174.8247528076172,1707.3268604278564,0.9192450046539307
016z051pf,51,f,32,1000.1578712463379,1662.1297645568848,0.9262890815734863
016z051ps,51,s,0,1096.5507984161377,496.116578578949,0.997899055480957
016z051ps,51,s,1,1108.7299823760986,466.4810371398926,0.9977242350578308
016z051ps,51,s,2,1113.5344314575195,465.822594165802,0.997566819190979
016z051ps,51,s,3,1119.0120601654053,464.78328466415405,0.9985446929931641
016z051ps,51,s,4,1107.5085258483887,465.2834630012512,0.9977339506149292
016z051ps,51,s,5,1111.4650917053223,464.1232895851135,0.9977262616157532
016z051ps,51,s,6,1116.1557865142822,462.59992361068726,0.9983550906181335
016z051ps,51,s,7,1162.2900199890137,470.20273447036743,0.9992039799690247
016z051ps,51,s,8,1158.597412109375,469.63050842285156,0.9966741800308228
016z051ps,51,s,9,1117.9714488983154,522.1168398857117,0.9986639022827148
016z051ps,51,s,10,1117.041254043579,522.1882367134094,0.9973790645599365
016z051ps,51,s,11,1233.2132720947266,606.5976619720459,0.99997878074646
016z051ps,51,s,12,1228.2194328308105,615.6394243240356,0.9990239143371582
016z051ps,51,s,13,1216.5156936645508,827.0170426368713,0.9864667057991028
016z051ps,51,s,14,1199.584732055664,845.645956993103,0.0032130861654877663
016z051ps,51,s,15,1133.63676071167,1019.6540451049805,0.9243091940879822
016z051ps,51,s,16,1141.678867340088,1011.9760322570801,0.005231170915067196
016z051ps,51,s,17,1122.7993965148926,1076.948447227478,0.8548633456230164
016z051ps,51,s,18,1141.7121124267578,1074.7746992111206,0.007997200824320316
016z051ps,51,s,19,1106.8041706085205,1074.6816730499268,0.8520842790603638
016z051ps,51,s,20,1123.5149002075195,1072.5358629226685,0.008450220339000225
016z051ps,51,s,21,1109.5919513702393,1056.6958808898926,0.7511651515960693
016z051ps,51,s,22,1124.6787452697754,1051.19131565094,0.008644962683320045
016z051ps,51,s,23,1227.5794982910156,1027.044768333435,0.9999455213546753
016z051ps,51,s,24,1188.5119819641113,1013.0862379074097,0.9998561143875122
016z051ps,51,s,25,1187.6000785827637,1300.2750205993652,0.7586947083473206
016z051ps,51,s,26,1126.0786437988281,1295.1354503631592,0.05611845478415489
016z051ps,51,s,27,1193.40181350708,1624.0129709243774,0.8907396793365479
016z051ps,51,s,28,1152.5496101379395,1576.568627357483,0.16648933291435242
016z051ps,51,s,29,1212.3376274108887,1660.4224491119385,0.6672817468643188
016z051ps,51,s,30,1179.3018913269043,1627.0766258239746,0.2456943392753601
016z051ps,51,s,31,1049.1849613189697,1639.2430257797241,0.8525195121765137
016z051ps,51,s,32,1028.840970993042,1605.2137756347656,0.29207363724708557
016z052pf,52,f,0,1158.7859344482422,508.4991216659546,0.9991057515144348
016z052pf,52,f,1,1175.0282287597656,487.3990058898926,0.99813312292099
016z052pf,52,f,2,1182.5288009643555,488.0016231536865,0.9980961680412292
016z052pf,52,f,3,1191.1798667907715,488.8345527648926,0.9985923171043396
016z052pf,52,f,4,1145.9885787963867,484.76513385772705,0.9985139966011047
016z052pf,52,f,5,1137.08984375,484.9508857727051,0.9987329840660095
016z052pf,52,f,6,1127.6991081237793,484.8377823829651,0.9988161325454712
016z052pf,52,f,7,1195.6720924377441,498.73302698135376,0.9993196725845337
016z052pf,52,f,8,1108.1290340423584,494.17930126190186,0.9973492622375488
016z052pf,52,f,9,1173.3053588867188,534.4479131698608,0.9994526505470276
016z052pf,52,f,10,1143.0934524536133,531.2223887443542,0.99924635887146
016z052pf,52,f,11,1284.9946975708008,668.8300609588623,0.9998530149459839
016z052pf,52,f,12,1019.6431636810303,666.5486669540405,0.9991329312324524
016z052pf,52,f,13,1325.7928276062012,865.1901626586914,0.9670370221138
016z052pf,52,f,14,979.0198707580566,867.6114463806152,0.898840606212616
016z052pf,52,f,15,1315.54105758667,837.9391551017761,0.9870150089263916
016z052pf,52,f,16,1020.2457141876221,816.6622495651245,0.9560005068778992
016z052pf,52,f,17,1320.8634757995605,840.8581638336182,0.9852744340896606
016z052pf,52,f,18,1033.2693767547607,812.4738192558289,0.9632934331893921
016z052pf,52,f,19,1312.6855850219727,808.9355707168579,0.9865453839302063
016z052pf,52,f,20,1034.301643371582,781.7516040802002,0.9653035998344421
016z052pf,52,f,21,1303.5477256774902,809.4288396835327,0.9769953489303589
016z052pf,52,f,22,1033.7973594665527,782.2664022445679,0.9399015307426453
016z052pf,52,f,23,1233.5940551757812,1061.932783126831,0.9997231364250183
016z052pf,52,f,24,1080.906114578247,1065.7830047607422,0.9996308088302612
016z052pf,52,f,25,1245.021686553955,1333.2618570327759,0.9455097913742065
016z052pf,52,f,26,1074.2488861083984,1333.141393661499,0.9043064713478088
016z052pf,52,f,27,1232.0083045959473,1606.8620109558105,0.9419353604316711
016z052pf,52,f,28,1075.8059978485107,1605.8626556396484,0.9384654760360718
016z052pf,52,f,29,1211.919994354248,1639.1263675689697,0.7336506247520447
016z052pf,52,f,30,1100.689811706543,1638.107385635376,0.7350286841392517
016z052pf,52,f,31,1255.2874755859375,1692.7597045898438,0.9060409069061279
016z052pf,52,f,32,1005.8175468444824,1662.8208017349243,0.8812716603279114
016z052ps,52,s,0,1086.9223403930664,520.7372188568115,0.9971010088920593
016z052ps,52,s,1,1103.5121059417725,492.27882385253906,0.9962743520736694
016z052ps,52,s,2,1108.1991291046143,492.1892023086548,0.9958229064941406
016z052ps,52,s,3,1112.781744003296,491.5797257423401,0.9974387884140015
016z052ps,52,s,4,1102.513084411621,491.65522813796997,0.9969220757484436
016z052ps,52,s,5,1106.187400817871,491.4082932472229,0.9970517158508301
016z052ps,52,s,6,1110.6976509094238,490.7807421684265,0.9980288147926331
016z052ps,52,s,7,1149.5905303955078,500.53226709365845,0.9989035129547119
016z052ps,52,s,8,1146.8140983581543,502.37000942230225,0.9969913959503174
016z052ps,52,s,9,1102.8108882904053,547.1089339256287,0.9986009001731873
016z052ps,52,s,10,1101.6911697387695,548.9094758033752,0.9979045391082764
016z052ps,52,s,11,1232.3093795776367,655.1757431030273,0.9999642372131348
016z052ps,52,s,12,1195.475025177002,661.7687344551086,0.9993940591812134
016z052ps,52,s,13,1220.6908226013184,881.987943649292,0.981356143951416
016z052ps,52,s,14,1197.6422309875488,886.4935541152954,0.00625036284327507
016z052ps,52,s,15,1152.512493133545,1058.4772968292236,0.8810855746269226
016z052ps,52,s,16,1154.3218803405762,1067.2918510437012,0.01775246486067772
016z052ps,52,s,17,1151.1387634277344,1114.6739101409912,0.7874234914779663
016z052ps,52,s,18,1142.7033233642578,1115.619592666626,0.025166328996419907
016z052ps,52,s,19,1129.8060989379883,1114.7731447219849,0.7896907925605774
016z052ps,52,s,20,1136.2689971923828,1114.8422384262085,0.028060641139745712
016z052ps,52,s,21,1130.6977081298828,1099.110803604126,0.6802754998207092
016z052ps,52,s,22,1139.4526481628418,1100.568380355835,0.026796553283929825
016z052ps,52,s,23,1220.9262084960938,1050.1773405075073,0.9997972846031189
016z052ps,52,s,24,1191.4244651794434,1041.8961095809937,0.9996337890625
016z052ps,52,s,25,1223.9326858520508,1338.0427408218384,0.3013021647930145
016z052ps,52,s,26,1198.2929801940918,1328.6714315414429,0.00866591464728117
016z052ps,52,s,27,1229.69970703125,1636.47216796875,0.4024865925312042
016z052ps,52,s,28,1223.3711242675781,1608.2707214355469,0.02335621416568756
016z052ps,52,s,29,1242.3871803283691,1668.9027500152588,0.24997791647911072
016z052ps,52,s,30,1240.6968879699707,1658.0684566497803,0.059768762439489365
016z052ps,52,s,31,1089.8505783081055,1687.9403686523438,0.38366928696632385
016z052ps,52,s,32,1110.21559715271,1631.7759990692139,0.05933372676372528
017z053pf,53,f,0,1150.6545066833496,509.66480255126953,0.9999027252197266
017z053pf,53,f,1,1164.055347442627,490.73142528533936,0.9998013377189636
017z053pf,53,f,2,1175.959758758545,490.90681314468384,0.9997873902320862
017z053pf,53,f,3,1186.8278312683105,491.3429045677185,0.9998494386672974
017z053pf,53,f,4,1139.3352890014648,491.3416028022766,0.9998342990875244
017z053pf,53,f,5,1132.121639251709,492.1221613883972,0.9998530149459839
017z053pf,53,f,6,1124.5767402648926,493.1801962852478,0.9998645782470703
017z053pf,53,f,7,1200.1006317138672,504.23689126968384,0.9999241828918457
017z053pf,53,f,8,1118.1338024139404,505.734121799469,0.9996046423912048
017z053pf,53,f,9,1169.1646766662598,535.3057265281677,0.9999576807022095
017z053pf,53,f,10,1142.6874351501465,535.7039165496826,0.9999312162399292
017z053pf,53,f,11,1289.8845291137695,679.2987084388733,0.9999699592590332
017z053pf,53,f,12,1045.6472301483154,676.6370487213135,0.9998370409011841
017z053pf,53,f,13,1341.4989280700684,851.4700555801392,0.9936612844467163
017z053pf,53,f,14,996.3260746002197,847.7090549468994,0.9469794034957886
017z053pf,53,f,15,1299.8929023742676,922.1562194824219,0.9956430196762085
017z053pf,53,f,16,1013.4025001525879,899.2557621002197,0.9772945642471313
017z053pf,53,f,17,1288.5995864868164,957.0921993255615,0.9942118525505066
017z053pf,53,f,18,1019.5075798034668,925.4190444946289,0.981273889541626
017z053pf,53,f,19,1279.6368980407715,933.8145303726196,0.9947938323020935
017z053pf,53,f,20,1024.3371295928955,903.0644273757935,0.9829520583152771
017z053pf,53,f,21,1277.1461868286133,920.6444692611694,0.9915077686309814
017z053pf,53,f,22,1030.7275295257568,890.94078540802,0.9732615947723389
017z053pf,53,f,23,1232.055835723877,1055.1302576065063,0.9999052286148071
017z053pf,53,f,24,1082.5529479980469,1055.7533025741577,0.9998692274093628
017z053pf,53,f,25,1230.917625427246,1354.1975498199463,0.9832457304000854
017z053pf,53,f,26,1066.4886283874512,1353.7623596191406,0.9701266884803772
017z053pf,53,f,27,1236.437110900879,1599.479899406433,0.9592251181602478
017z053pf,53,f,28,1082.1175575256348,1579.7602558135986,0.9516586065292358
017z053pf,53,f,29,1221.7865753173828,1628.0551528930664,0.7722622752189636
017z053pf,53,f,30,1097.4239826202393,1601.5457010269165,0.7143269777297974
017z053pf,53,f,31,1274.709815979004,1693.8223457336426,0.9344373941421509
017z053pf,53,f,32,1062.2735786437988,1666.9727325439453,0.9040620923042297
017z053ps,53,s,0,1101.2073802947998,513.1773662567139,0.9966583251953125
017z053ps,53,s,1,1121.2059020996094,491.34440660476685,0.9963425993919373
017z053ps,53,s,2,1125.8044052124023,491.6132712364197,0.9960631728172302
017z053ps,53,s,3,1130.0111770629883,491.5090298652649,0.9974390268325806
017z053ps,53,s,4,1120.2718353271484,490.06432056427,0.9965829253196716
017z053ps,53,s,5,1123.7211799621582,490.095112323761,0.9966456294059753
017z053ps,53,s,6,1127.7573204040527,489.888231754303,0.9976446032524109
017z053ps,53,s,7,1163.2427787780762,504.0542435646057,0.9985771179199219
017z053ps,53,s,8,1158.3480072021484,505.26673793792725,0.9949658513069153
017z053ps,53,s,9,1111.8046855926514,541.9936966896057,0.9965230226516724
017z053ps,53,s,10,1110.7270240783691,541.8234658241272,0.9947469830513
017z053ps,53,s,11,1186.2873649597168,652.0203137397766,0.9999045133590698
017z053ps,53,s,12,1207.91109085083,665.7988500595093,0.9974626302719116
017z053ps,53,s,13,1149.7759819030762,859.4408655166626,0.9538578987121582
017z053ps,53,s,14,1185.8845520019531,877.3586654663086,0.0017636207630857825
017z053ps,53,s,15,1079.669303894043,1040.0758409500122,0.6987872123718262
017z053ps,53,s,16,1125.622959136963,1047.2981357574463,0.002489912323653698
017z053ps,53,s,17,1066.5127277374268,1093.7407207489014,0.5865886807441711
017z053ps,53,s,18,1128.4987258911133,1101.1441612243652,0.0043924301862716675
017z053ps,53,s,19,1052.0925045013428,1093.7444257736206,0.5834577083587646
017z053ps,53,s,20,1108.6144924163818,1098.7349939346313,0.004781903233379126
017z053ps,53,s,21,1056.6091632843018,1077.6921558380127,0.4355939030647278
017z053ps,53,s,22,1106.3783931732178,1082.0044040679932,0.004897614475339651
017z053ps,53,s,23,1153.7671279907227,1047.4363231658936,0.9995203018188477
017z053ps,53,s,24,1180.7704162597656,1047.1328115463257,0.9989649057388306
017z053ps,53,s,25,1134.5737648010254,1331.3337421417236,0.30197417736053467
017z053ps,53,s,26,1148.7847709655762,1334.4206285476685,0.007713641505688429
017z053ps,53,s,27,1156.8832206726074,1630.788459777832,0.41585826873779297
017z053ps,53,s,28,1158.7421417236328,1595.4170894622803,0.023931968957185745
017z053ps,53,s,29,1191.283073425293,1669.657473564148,0.27473077178001404
017z053ps,53,s,30,1195.0723457336426,1643.9230728149414,0.07174036651849747
017z053ps,53,s,31,1038.7021446228027,1659.4645500183105,0.3808452785015106
017z053ps,53,s,32,1050.489263534546,1621.886386871338,0.05768913775682449
017z054pf,54,f,0,1064.878911972046,480.6177592277527,0.9982410669326782
017z054pf,54,f,1,1079.9331283569336,458.8498377799988,0.9962171912193298
017z054pf,54,f,2,1090.5412483215332,460.0043034553528,0.9959397315979004
017z054pf,54,f,3,1098.1914234161377,461.09458208084106,0.9970648884773254
017z054pf,54,f,4,1051.3280010223389,456.997275352478,0.9975823163986206
017z054pf,54,f,5,1041.822509765625,457.830605506897,0.9981052875518799
017z054pf,54,f,6,1033.8020992279053,458.85809898376465,0.9986461997032166
017z054pf,54,f,7,1110.7084655761719,470.8959746360779,0.9976781010627747
017z054pf,54,f,8,1017.1742153167725,469.44841146469116,0.995824933052063
017z054pf,54,f,9,1082.3117542266846,506.4628601074219,0.997740626335144
017z054pf,54,f,10,1051.234474182129,506.3286781311035,0.9978037476539612
017z054pf,54,f,11,1197.662525177002,631.8066000938416,0.9994320273399353
017z054pf,54,f,12,935.3576564788818,633.5679388046265,0.9990969896316528
017z054pf,54,f,13,1245.086841583252,802.4138760566711,0.7858180999755859
017z054pf,54,f,14,885.981559753418,799.6292495727539,0.7758281230926514
017z054pf,54,f,15,1175.430507659912,875.4346561431885,0.5136155486106873
017z054pf,54,f,16,944.7359085083008,863.4508037567139,0.47621673345565796
017z054pf,54,f,17,1154.59077835083,901.448335647583,0.5176582932472229
017z054pf,54,f,18,961.6953086853027,893.703932762146,0.4613141119480133
017z054pf,54,f,19,1144.9884223937988,884.086389541626,0.547134518623352
017z054pf,54,f,20,970.8414459228516,874.7957897186279,0.4830164313316345
017z054pf,54,f,21,1147.4340057373047,873.5420894622803,0.5080363750457764
017z054pf,54,f,22,968.1915855407715,861.4056301116943,0.4476848244667053
017z054pf,54,f,23,1141.097011566162,1001.5775299072266,0.9996870756149292
017z054pf,54,f,24,985.3922462463379,1007.243914604187,0.9997356534004211
017z054pf,54,f,25,1145.8729553222656,1307.6507234573364,0.9150875210762024
017z054pf,54,f,26,995.5273246765137,1296.7109870910645,0.9184624552726746
017z054pf,54,f,27,1126.9265937805176,1586.2704849243164,0.8766055703163147
017z054pf,54,f,28,1005.6041240692139,1594.532389640808,0.933053195476532
017z054pf,54,f,29,1110.1736736297607,1609.272780418396,0.5190444588661194
017z054pf,54,f,30,1019.5007038116455,1618.3009243011475,0.5714287161827087
017z054pf,54,f,31,1136.186752319336,1677.9435110092163,0.8075932264328003
017z054pf,54,f,32,997.2389125823975,1665.6150913238525,0.8567109107971191
017z054ps,54,s,0,1101.4006423950195,491.4265179634094,0.9986176490783691
017z054ps,54,s,1,1120.1447296142578,465.3576636314392,0.9983652234077454
017z054ps,54,s,2,1124.5843505859375,465.3674268722534,0.9981162548065186
017z054ps,54,s,3,1129.9846076965332,465.42370319366455,0.9989020824432373
017z054ps,54,s,4,1118.6877536773682,463.9274740219116,0.99861741065979
017z054ps,54,s,5,1121.4518356323242,463.09574604034424,0.9985654950141907
017z054ps,54,s,6,1125.2022552490234,461.9485402107239,0.9990917444229126
017z054ps,54,s,7,1167.4340629577637,475.26089429855347,0.999416708946228
017z054ps,54,s,8,1165.4330825805664,474.7788405418396,0.9982755184173584
017z054ps,54,s,9,1115.3000259399414,518.7290453910828,0.9991087317466736
017z054ps,54,s,10,1112.3315334320068,518.7979888916016,0.9986704587936401
017z054ps,54,s,11,1220.392017364502,616.6841411590576,0.9999815225601196
017z054ps,54,s,12,1199.9895477294922,624.0920877456665,0.9996206760406494
017z054ps,54,s,13,1206.4501762390137,836.6333842277527,0.9684677124023438
017z054ps,54,s,14,1196.8757247924805,845.2823638916016,0.003494689706712961
017z054ps,54,s,15,1151.419277191162,1018.8068962097168,0.7935578227043152
017z054ps,54,s,16,1135.1661682128906,1021.6674757003784,0.007179971318691969
017z054ps,54,s,17,1141.7680549621582,1070.9832572937012,0.6679524779319763
017z054ps,54,s,18,1134.4956588745117,1076.0792684555054,0.010191444307565689
017z054ps,54,s,19,1127.436752319336,1076.1228275299072,0.6661584377288818
017z054ps,54,s,20,1122.9167556762695,1080.4759311676025,0.011070411652326584
017z054ps,54,s,21,1128.7672233581543,1060.1089096069336,0.5287194848060608
017z054ps,54,s,22,1123.3964729309082,1063.1739664077759,0.010362125933170319
017z054ps,54,s,23,1193.350009918213,1011.0334539413452,0.9999351501464844
017z054ps,54,s,24,1181.0483932495117,1012.1185255050659,0.99986732006073
017z054ps,54,s,25,1189.3162727355957,1316.3112688064575,0.35830599069595337
017z054ps,54,s,26,1186.0785484313965,1321.2839126586914,0.0074034626595675945
017z054ps,54,s,27,1206.3581848144531,1634.1089630126953,0.4473170340061188
017z054ps,54,s,28,1206.608657836914,1602.8441619873047,0.01724417507648468
017z054ps,54,s,29,1232.7195358276367,1665.4059076309204,0.2902456820011139
017z054ps,54,s,30,1231.2041473388672,1648.7527227401733,0.04520552605390549
017z054ps,54,s,31,1069.8501205444336,1660.663776397705,0.4778793454170227
017z054ps,54,s,32,1083.8547134399414,1639.0022993087769,0.05330849811434746
017z055pf,55,f,0,1086.5949630737305,558.1697845458984,0.9999264478683472
017z055pf,55,f,1,1100.3007507324219,532.4101495742798,0.9998494386672974
017z055pf,55,f,2,1108.4198951721191,532.8624129295349,0.9998188614845276
017z055pf,55,f,3,1116.697654724121,532.7640295028687,0.9998679161071777
017z055pf,55,f,4,1073.6180305480957,532.7102065086365,0.9998903274536133
017z055pf,55,f,5,1064.1762924194336,533.1699299812317,0.9999016523361206
017z055pf,55,f,6,1056.5293216705322,533.8041400909424,0.9999195337295532
017z055pf,55,f,7,1125.2373695373535,541.9275069236755,0.999872088432312
017z055pf,55,f,8,1038.8827896118164,543.4477686882019,0.9997005462646484
017z055pf,55,f,9,1103.430061340332,583.5634732246399,0.999923825263977
017z055pf,55,f,10,1072.9406452178955,581.7162680625916,0.999907374382019
017z055pf,55,f,11,1204.1732215881348,687.2061824798584,0.9999597072601318
017z055pf,55,f,12,968.1098747253418,693.1998109817505,0.9998674392700195
017z055pf,55,f,13,1253.753662109375,868.6776924133301,0.9667955040931702
017z055pf,55,f,14,910.901689529419,889.9346208572388,0.9552616477012634
017z055pf,55,f,15,1238.8559913635254,815.1108455657959,0.9924013614654541
017z055pf,55,f,16,947.949333190918,803.8669967651367,0.9902005791664124
017z055pf,55,f,17,1243.8946914672852,795.9577703475952,0.9893998503684998
017z055pf,55,f,18,949.1890144348145,774.0109062194824,0.9884907007217407
017z055pf,55,f,19,1233.3463859558105,770.71373462677,0.9899595975875854
017z055pf,55,f,20,953.6150169372559,751.9492363929749,0.9889512658119202
017z055pf,55,f,21,1223.3564376831055,779.1199350357056,0.9801260828971863
017z055pf,55,f,22,959.718828201294,764.8683571815491,0.9777237772941589
017z055pf,55,f,23,1152.7659034729004,1041.502776145935,0.9998892545700073
017z055pf,55,f,24,1016.9526481628418,1042.7986335754395,0.9998799562454224
017z055pf,55,f,25,1142.5025177001953,1329.1728115081787,0.9525201916694641
017z055pf,55,f,26,991.7711639404297,1332.661542892456,0.9563919901847839
017z055pf,55,f,27,1147.8959655761719,1589.972505569458,0.9672359228134155
017z055pf,55,f,28,983.8900756835938,1579.2273330688477,0.9661779403686523
017z055pf,55,f,29,1133.1646537780762,1624.0459156036377,0.7807151675224304
017z055pf,55,f,30,990.927619934082,1603.194236755371,0.7242245674133301
017z055pf,55,f,31,1207.4947929382324,1667.1991395950317,0.9629331827163696
017z055pf,55,f,32,970.8588695526123,1655.235013961792,0.947206974029541
017z055ps,55,s,0,1065.3022193908691,542.7961349487305,0.9985892176628113
017z055ps,55,s,1,1083.1064319610596,516.3053584098816,0.9982823133468628
017z055ps,55,s,2,1087.2412395477295,516.6086196899414,0.9981889128684998
017z055ps,55,s,3,1090.9516716003418,516.6769623756409,0.9987697005271912
017z055ps,55,s,4,1082.403678894043,515.9205365180969,0.9985151886940002
